Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Total Bsmt SF,1st Flr SF,Gr Liv Area,Full Bath,Garage Cars,Garage Area,SalePrice,Exter Qual_TA,Foundation_PConc,Bsmt Qual_Ex,Kitchen Qual_Ex,Kitchen Qual_TA
8,2006,2006,178.0,1370.0,1370,1370,2,2.0,484.0,202500,False,True,False,False,False
9,2005,2005,394.0,1577.0,1577,1577,2,2.0,564.0,280000,False,True,True,True,False
9,2005,2005,246.0,1561.0,1561,1561,2,2.0,556.0,277500,False,True,True,True,False
9,2007,2007,362.0,1869.0,1869,1869,2,2.0,617.0,318061,False,True,True,True,False
8,2006,2006,176.0,1324.0,1324,1324,2,2.0,550.0,221370,False,True,False,False,False
7,2003,2003,235.0,1405.0,1405,1405,2,2.0,478.0,200000,False,True,False,False,False
6,2007,2007,0.0,768.0,768,1496,3,2.0,572.0,181755,False,False,False,False,False
6,2005,2006,0.0,768.0,768,1536,2,2.0,400.0,176000,False,True,False,False,False
6,2005,2007,0.0,783.0,783,1484,2,2.0,393.0,178900,False,True,False,False,False
7,2006,2007,44.0,608.0,608,1458,2,2.0,454.0,168165,True,True,False,False,False
6,2006,2006,0.0,738.0,738,1495,2,2.0,440.0,171925,False,True,False,False,False
6,2006,2007,0.0,698.0,698,1746,2,3.0,350.0,198444,False,True,False,False,False
6,2005,2005,0.0,1326.0,1326,1326,2,2.0,388.0,203000,True,True,False,False,False
7,2007,2007,0.0,728.0,728,1456,2,2.0,400.0,179540,False,True,False,False,False
7,2007,2007,0.0,1302.0,1302,1302,2,2.0,436.0,176485,False,True,False,False,False
7,2007,2007,0.0,1340.0,1340,1340,2,2.0,396.0,181134,False,True,False,False,False
6,2006,2007,0.0,616.0,616,1412,2,2.0,432.0,156932,True,True,False,False,False
6,2007,2007,22.0,752.0,752,1504,2,2.0,440.0,166000,False,True,False,False,False
7,2007,2007,16.0,728.0,728,1456,2,2.0,400.0,177594,False,True,False,False,False
7,2007,2007,0.0,1246.0,1258,1258,2,2.0,462.0,173500,False,True,False,False,False
7,2006,2007,72.0,1258.0,1258,1258,2,3.0,648.0,172500,False,True,True,False,False
7,2006,2007,72.0,1258.0,1402,1402,0,3.0,648.0,194201,False,True,True,False,False
8,2003,2003,72.0,1406.0,1589,1589,2,3.0,630.0,226500,False,True,False,False,False
7,2007,2007,16.0,1266.0,1266,1266,2,2.0,388.0,185485,False,True,False,False,False
7,2004,2004,0.0,1530.0,1530,1530,2,3.0,630.0,259000,False,True,False,False,False
7,2004,2005,0.0,835.0,1119,1119,2,2.0,437.0,188500,False,True,False,False,False
7,2004,2004,0.0,384.0,744,1374,2,2.0,400.0,175000,False,True,False,False,False
7,2004,2005,0.0,847.0,847,1959,2,2.0,434.0,215000,False,True,False,False,False
7,2006,2006,0.0,1510.0,1525,1525,2,2.0,534.0,206580,False,True,False,False,False
7,2004,2004,0.0,840.0,840,1720,2,2.0,440.0,183500,False,True,False,False,False
7,2003,2003,0.0,384.0,754,1394,2,2.0,400.0,165500,False,True,False,False,False
7,2003,2003,16.0,847.0,847,1948,2,2.0,434.0,211000,False,True,False,False,False
6,2000,2000,0.0,924.0,948,1690,2,2.0,463.0,181000,True,True,False,False,True
7,2002,2002,0.0,854.0,864,1995,2,2.0,435.0,219500,False,True,False,False,False
6,1999,2000,0.0,953.0,953,1647,2,2.0,460.0,175000,True,True,False,False,True
7,2000,2000,0.0,384.0,774,1430,2,2.0,400.0,170000,True,True,False,False,True
7,2003,2003,0.0,660.0,660,1320,2,2.0,400.0,162000,False,True,False,False,False
6,2000,2000,0.0,915.0,940,1690,2,2.0,442.0,187000,True,True,False,False,True
6,1999,2000,0.0,941.0,961,1644,2,2.0,460.0,185000,True,True,False,False,True
8,2000,2000,72.0,969.0,997,2285,2,3.0,648.0,248000,False,True,False,False,False
8,1998,1999,0.0,1389.0,1411,2582,2,3.0,758.0,322500,False,True,False,False,False
7,1998,1998,275.0,1066.0,1108,2385,2,3.0,600.0,252000,False,True,False,False,False
7,1996,1997,0.0,1117.0,1127,2013,2,2.0,455.0,269790,False,True,False,False,True
7,1996,1997,594.0,1379.0,1383,2398,2,3.0,834.0,315750,False,True,False,False,False
7,1995,1995,290.0,1203.0,1214,2520,2,3.0,721.0,290000,False,True,False,False,False
8,1995,1995,513.0,1318.0,1328,2531,2,3.0,752.0,290000,False,True,False,False,False
8,1992,1993,309.0,1105.0,1105,2202,2,2.0,517.0,263000,False,True,True,False,False
8,1996,1997,526.0,1325.0,1335,2538,2,3.0,933.0,330000,False,True,False,False,False
7,2007,2007,0.0,1369.0,1369,1369,2,2.0,605.0,213133,False,True,False,False,False
8,2007,2007,164.0,1542.0,1542,1542,2,3.0,852.0,260261,False,True,False,False,False
9,2006,2006,302.0,1905.0,1905,1905,2,3.0,788.0,320000,False,True,True,True,False
8,2007,2007,84.0,1485.0,1464,1464,2,3.0,754.0,282922,False,True,False,False,False
8,2006,2006,248.0,1524.0,1534,1534,2,2.0,484.0,215000,False,True,False,False,False
8,2006,2006,208.0,1623.0,1636,1636,2,3.0,865.0,255000,False,True,False,False,False
8,2006,2007,428.0,1795.0,1795,1795,2,3.0,895.0,147000,False,True,True,False,False
7,2007,2007,0.0,1528.0,1528,1528,3,2.0,480.0,235876,False,True,False,False,False
7,2007,2007,205.0,1726.0,1726,1726,2,3.0,786.0,311872,False,True,True,True,False
7,2007,2007,0.0,1689.0,1689,1689,2,3.0,954.0,248328,False,True,False,False,False
8,2006,2006,410.0,1588.0,1588,1588,2,3.0,825.0,227000,False,True,False,False,False
8,2005,2005,148.0,1538.0,1538,1538,2,2.0,484.0,260000,False,True,False,False,False
8,2007,2007,140.0,1496.0,1496,1496,2,2.0,474.0,225000,False,True,False,False,False
7,2005,2006,143.0,1494.0,1506,1506,2,2.0,672.0,249000,False,True,False,False,False
8,2004,2005,186.0,1686.0,1694,1694,2,2.0,636.0,307000,False,True,True,False,False
7,2006,2006,0.0,982.0,982,1977,2,3.0,574.0,250000,False,True,False,False,False
8,2006,2006,0.0,1302.0,1302,1830,2,3.0,859.0,221300,False,True,False,False,False
8,2007,2007,0.0,1338.0,1338,1338,2,2.0,598.0,208900,False,True,False,False,False
7,2006,2007,0.0,1335.0,1335,1335,2,2.0,575.0,210400,False,True,False,False,False
8,2007,2007,0.0,896.0,896,1792,2,2.0,590.0,255000,False,True,False,False,False
5,2007,2007,0.0,725.0,725,1588,3,2.0,561.0,212109,False,False,False,False,False
8,2006,2006,0.0,1088.0,1088,1959,2,3.0,1025.0,270000,False,True,False,False,False
8,2007,2007,0.0,1184.0,1184,2610,2,2.0,550.0,303477,False,True,False,True,False
8,2007,2007,0.0,955.0,955,1880,2,3.0,880.0,310013,False,True,True,True,False
8,2006,2006,0.0,1656.0,1656,1656,2,3.0,826.0,249700,False,True,False,False,False
7,2007,2007,0.0,874.0,874,1761,3,2.0,578.0,227875,False,True,False,False,False
8,2007,2007,0.0,1574.0,1584,1584,2,2.0,594.0,261329,False,True,False,True,False
8,2006,2006,298.0,1685.0,1685,1685,2,3.0,658.0,253000,False,True,False,False,False
6,2004,2004,353.0,1158.0,1158,2443,2,3.0,744.0,265000,False,True,False,False,False
6,2006,2007,0.0,1100.0,1100,1100,1,0.0,0.0,146000,True,True,False,False,True
7,2006,2006,0.0,1143.0,1143,1143,1,0.0,0.0,147000,False,True,False,False,False
5,2003,2004,126.0,1094.0,1094,1094,1,2.0,576.0,149000,False,True,False,False,False
7,2006,2006,170.0,1461.0,1486,1486,2,2.0,566.0,181000,False,True,False,False,False
6,1994,1994,105.0,928.0,936,1721,2,2.0,471.0,201000,False,True,False,False,False
6,1993,1997,0.0,864.0,920,1820,2,2.0,492.0,191750,False,True,False,False,False
7,2000,2001,108.0,1349.0,1349,1349,2,2.0,539.0,179000,True,True,False,False,True
7,1998,1998,0.0,1482.0,1494,1494,2,2.0,514.0,215000,False,True,False,False,False
6,1992,1992,0.0,1575.0,1575,1575,2,2.0,529.0,179200,False,True,False,False,False
6,1980,1980,0.0,630.0,630,1266,1,1.0,283.0,128000,True,False,False,False,True
5,1983,1983,0.0,840.0,884,884,1,2.0,504.0,144000,True,False,False,False,False
5,1977,1977,320.0,0.0,2020,2020,2,2.0,630.0,144000,True,False,False,False,True
5,1977,1977,0.0,894.0,894,894,1,1.0,308.0,120750,True,False,False,False,True
5,1963,1963,0.0,970.0,970,970,1,2.0,624.0,132500,True,False,False,False,True
5,1962,1962,0.0,1057.0,1057,1057,1,2.0,576.0,132000,True,False,False,False,True
5,1962,2001,0.0,999.0,999,999,1,1.0,264.0,132500,True,False,False,False,False
4,1961,1961,0.0,1040.0,1120,1120,1,2.0,544.0,129000,True,False,False,False,False
5,1962,1962,0.0,1140.0,1696,1696,1,1.0,349.0,143900,True,False,False,False,True
5,1968,1968,0.0,1040.0,1040,1040,1,2.0,686.0,145000,True,False,False,False,True
5,1961,1961,57.0,988.0,988,988,1,2.0,572.0,128500,True,False,False,False,True
5,1967,1967,75.0,876.0,902,902,1,1.0,288.0,125500,True,False,False,False,True
7,1990,1990,272.0,1223.0,1271,2503,2,2.0,564.0,300000,False,True,False,False,False
7,1974,2003,0.0,1192.0,1516,2167,2,2.0,518.0,294000,False,False,False,False,False
5,1974,1974,44.0,1037.0,1037,1037,1,2.0,431.0,129000,True,False,False,False,True
5,1975,1981,0.0,1390.0,1701,1701,2,2.0,611.0,171000,True,False,False,False,True
6,1973,2006,0.0,1044.0,1055,1055,1,2.0,542.0,147000,True,False,False,False,False
8,1990,1990,336.0,1453.0,1453,2810,2,2.0,750.0,302000,False,True,True,False,False
8,1992,2000,337.0,1683.0,2129,2872,2,2.0,541.0,285000,False,True,False,False,False
8,2004,2004,0.0,1378.0,1378,1378,2,2.0,540.0,214000,False,True,False,False,False
8,2006,2007,30.0,1141.0,1151,1151,2,2.0,484.0,166000,False,True,False,False,False
8,2006,2007,36.0,1511.0,1565,1565,2,2.0,476.0,193800,False,True,False,False,False
7,2006,2007,0.0,1352.0,1352,1352,2,2.0,466.0,208900,False,True,True,False,False
7,2006,2007,0.0,1352.0,1352,1352,2,2.0,466.0,194000,False,True,True,False,False
8,2006,2007,0.0,1550.0,1550,1550,2,2.0,528.0,207500,False,True,False,False,False
7,2006,2007,0.0,1241.0,1241,1241,1,2.0,569.0,199900,False,True,False,False,False
7,2006,2007,0.0,625.0,625,1250,2,2.0,528.0,164700,False,True,False,False,False
6,1999,1999,342.0,744.0,757,1501,2,2.0,440.0,176500,True,True,False,False,True
6,1999,1999,1129.0,729.0,729,1458,2,2.0,440.0,176000,True,True,False,False,True
6,2000,2000,513.0,756.0,756,1512,2,2.0,440.0,168500,False,True,False,False,False
6,2000,2000,216.0,756.0,769,1573,2,2.0,440.0,177000,False,True,False,False,False
6,2000,2000,456.0,756.0,769,1525,2,2.0,440.0,177000,False,True,False,False,False
7,2004,2004,0.0,551.0,551,1102,2,2.0,480.0,148800,False,True,False,False,False
8,1999,2000,456.0,776.0,764,1441,2,2.0,492.0,174000,False,True,False,False,False
7,1997,1998,1600.0,975.0,975,1950,2,2.0,576.0,239000,False,True,False,False,False
7,1999,2000,0.0,1339.0,1358,1358,2,2.0,625.0,204000,False,True,False,False,False
8,2003,2004,0.0,1054.0,1072,2048,2,2.0,552.0,301000,False,True,True,False,False
8,1998,1998,0.0,1220.0,1220,2362,2,2.0,1105.0,312500,False,True,True,False,False
8,1994,1995,0.0,1494.0,1494,1494,1,2.0,478.0,279700,False,True,False,False,False
7,1980,1980,600.0,2002.0,2362,2362,2,2.0,546.0,255000,False,False,False,False,False
5,1978,1978,0.0,1360.0,1432,1432,1,2.0,588.0,194000,True,True,False,False,False
5,1976,2004,0.0,1437.0,1437,1437,2,2.0,528.0,218000,False,False,False,False,False
8,1978,1998,0.0,1057.0,1295,1295,1,2.0,571.0,213750,False,False,False,False,False
6,1976,1994,360.0,528.0,1094,1855,2,2.0,512.0,187000,False,False,False,False,True
6,1976,1976,0.0,1262.0,1262,1262,2,2.0,460.0,181500,True,False,False,False,True
5,1977,1977,1.0,1361.0,1361,2620,2,2.0,600.0,190000,True,False,False,False,True
7,2001,2001,0.0,1057.0,1057,1929,2,2.0,650.0,226000,False,True,False,False,False
6,1968,1968,41.0,912.0,1152,1152,1,2.0,412.0,143450,True,False,False,False,True
6,1970,1970,525.0,1008.0,1403,2411,2,2.0,570.0,240050,True,False,False,False,True
6,1969,1969,0.0,973.0,1082,1082,1,2.0,480.0,162500,True,True,False,False,True
6,1968,1968,196.0,1295.0,1295,1295,1,2.0,528.0,164000,True,True,False,False,True
7,1972,1987,0.0,1124.0,1610,1610,2,2.0,515.0,185000,True,False,False,False,False
7,1993,1993,112.0,1594.0,1594,1594,2,2.0,472.0,188500,True,True,False,False,False
7,1993,1993,194.0,1148.0,1091,2075,2,2.0,473.0,255000,False,True,False,False,False
5,1976,1976,164.0,1680.0,1680,1680,2,2.0,528.0,136905,True,False,False,False,True
6,1966,1966,0.0,1093.0,1093,1093,2,2.0,484.0,158500,True,False,False,False,True
7,1973,1973,320.0,1242.0,1242,1242,1,2.0,528.0,175500,True,False,False,False,True
6,1963,1963,203.0,1052.0,1052,1052,1,1.0,311.0,127000,True,False,False,False,True
5,1967,1993,0.0,949.0,1107,1107,1,1.0,308.0,127000,True,False,False,False,False
5,1967,1967,196.0,1214.0,1214,1214,2,1.0,318.0,143000,True,False,False,False,True
5,1965,1965,168.0,1073.0,1073,1073,1,2.0,515.0,156000,True,False,False,False,True
5,1958,1983,0.0,1024.0,1344,1344,1,1.0,484.0,144000,True,False,False,False,True
5,1964,1964,84.0,1728.0,1728,1728,2,1.0,352.0,119000,True,False,False,False,True
4,1964,1964,0.0,0.0,1224,1224,2,3.0,530.0,103000,True,False,False,False,True
5,1960,1978,0.0,978.0,1422,1422,1,1.0,286.0,139900,True,False,False,False,True
6,1960,1998,0.0,958.0,958,958,1,1.0,301.0,151500,True,False,False,False,True
5,1960,1960,66.0,1065.0,1065,1065,1,2.0,461.0,126500,True,False,False,False,True
6,1958,1958,63.0,588.0,1138,1138,1,1.0,264.0,145000,True,False,False,False,True
5,1958,1985,0.0,912.0,912,912,1,1.0,297.0,120000,True,False,False,False,True
5,1956,1956,0.0,894.0,1074,1074,1,2.0,396.0,124000,True,False,False,False,False
5,1959,1959,0.0,0.0,882,882,1,1.0,294.0,106500,True,False,False,False,True
5,1961,1961,0.0,864.0,1187,1187,1,2.0,440.0,140500,True,False,False,False,True
5,1961,1961,56.0,964.0,964,964,1,2.0,784.0,137500,True,False,False,False,True
5,1960,1960,0.0,894.0,894,894,1,1.0,312.0,117600,True,False,False,False,True
7,1966,1966,202.0,1174.0,1200,1200,2,2.0,440.0,163500,True,False,False,False,True
6,1965,1965,98.0,1042.0,1042,1042,2,2.0,440.0,161000,True,False,False,False,True
6,1964,1991,108.0,1302.0,1302,1302,2,1.0,309.0,158000,True,False,False,False,False
6,1964,1997,306.0,845.0,845,2154,2,2.0,539.0,224500,True,False,False,False,True
6,1964,1964,212.0,1130.0,1374,1374,1,1.0,286.0,147000,True,False,False,False,True
6,1959,1991,136.0,1592.0,1652,1652,1,2.0,510.0,200000,True,False,False,False,False
6,1960,1987,85.0,1144.0,1429,1429,1,2.0,572.0,181900,True,False,False,False,False
5,1959,2002,0.0,1063.0,1327,1327,1,2.0,624.0,150750,True,False,False,False,False
4,1962,1962,0.0,0.0,1224,1224,2,2.0,462.0,101800,True,False,False,False,True
6,1950,1950,0.0,932.0,932,932,1,1.0,306.0,124000,True,False,False,False,False
5,1940,1996,0.0,822.0,908,908,1,2.0,512.0,138500,True,True,False,False,True
1,1946,1950,0.0,0.0,334,334,1,0.0,0.0,39300,False,False,False,False,False
3,1946,1950,0.0,666.0,666,666,1,0.0,0.0,64500,False,False,False,False,False
3,1945,1950,0.0,370.0,442,670,1,0.0,0.0,64000,True,False,False,False,False
5,1958,2000,0.0,808.0,808,808,1,1.0,308.0,112000,True,False,False,False,True
6,1964,1978,272.0,816.0,1127,1977,1,2.0,540.0,165000,True,False,False,False,True
5,1955,1955,176.0,1078.0,1150,1150,1,1.0,288.0,144000,True,False,False,False,True
5,1948,1950,567.0,928.0,928,1920,2,2.0,400.0,137000,True,False,False,False,True
5,1941,1950,0.0,768.0,968,1376,1,1.0,240.0,105000,True,False,False,False,True
5,1942,1995,224.0,728.0,888,1644,1,1.0,312.0,146500,True,False,False,False,False
5,1968,1968,0.0,1560.0,1560,1560,2,3.0,792.0,126000,True,False,False,False,True
5,1966,1966,87.0,793.0,1280,1280,2,2.0,432.0,175000,True,False,False,False,True
6,1961,1961,291.0,1218.0,1254,1254,1,2.0,525.0,158500,True,False,False,False,True
5,1958,1958,1.0,912.0,912,912,1,1.0,275.0,114500,True,False,False,False,True
5,1958,1958,180.0,874.0,874,1524,1,1.0,315.0,144000,True,False,False,False,True
6,1965,1979,113.0,1021.0,1465,2380,2,2.0,596.0,129000,True,False,False,False,True
6,1957,1999,0.0,936.0,936,936,1,1.0,315.0,141000,True,False,False,False,False
5,1956,1956,54.0,1008.0,1008,1008,1,1.0,308.0,131000,True,False,False,False,False
5,1963,1963,0.0,1053.0,1053,1053,1,2.0,692.0,142100,True,False,False,False,False
5,1958,1992,0.0,1056.0,1056,1056,1,1.0,308.0,139000,True,False,False,False,True
6,1958,1958,243.0,1442.0,1442,1442,1,1.0,301.0,157900,True,False,False,False,True
5,1954,2005,0.0,1056.0,1056,1056,1,1.0,260.0,139400,True,False,False,False,True
6,1957,1957,0.0,1244.0,1244,1244,1,1.0,336.0,150000,True,False,False,False,True
5,1960,1960,69.0,1144.0,1144,1144,1,1.0,336.0,120000,True,False,False,False,True
6,1957,1969,289.0,1331.0,1721,1721,1,2.0,464.0,174850,True,False,False,False,True
5,1957,1957,0.0,922.0,922,922,1,1.0,308.0,116000,True,False,False,False,True
5,1956,1956,120.0,1048.0,1048,1048,1,1.0,286.0,135000,True,False,False,False,True
6,1970,1970,0.0,1657.0,1657,1657,2,2.0,484.0,163500,True,False,False,False,True
5,1955,1975,0.0,1204.0,1411,1411,1,1.0,310.0,130000,True,False,False,False,True
5,1955,1955,0.0,1216.0,1216,1216,1,1.0,336.0,129500,True,False,False,False,True
5,1953,2006,0.0,864.0,1154,1154,1,1.0,336.0,142000,True,False,False,True,False
5,1958,1958,260.0,1560.0,1560,1560,2,2.0,484.0,128600,True,False,False,False,True
6,1952,1952,0.0,948.0,948,948,1,2.0,410.0,125000,True,False,False,False,True
6,1953,1953,0.0,1040.0,1040,1040,1,1.0,293.0,136000,True,False,False,False,True
5,1953,2006,0.0,1008.0,1008,1008,1,1.0,240.0,134500,True,False,False,False,False
5,1956,2003,0.0,925.0,925,925,1,1.0,252.0,127000,True,False,False,False,False
5,1955,1955,0.0,384.0,1360,1360,1,2.0,572.0,130000,True,False,False,False,True
4,1955,1955,0.0,1190.0,1040,1540,1,1.0,352.0,115000,True,True,False,False,False
5,1955,1955,0.0,923.0,925,925,1,1.0,390.0,116900,True,False,False,False,True
5,1956,2000,0.0,928.0,928,928,1,1.0,252.0,132000,True,False,False,False,True
4,1953,1953,0.0,1105.0,1647,1647,1,1.0,280.0,153000,True,False,False,False,True
5,1952,1952,0.0,924.0,924,924,1,1.0,420.0,112500,True,False,False,False,True
4,1890,2006,0.0,925.0,1000,1544,2,0.0,0.0,138000,False,False,False,False,True
5,1949,2003,0.0,845.0,893,893,1,2.0,576.0,135000,True,False,False,False,False
5,1953,2004,0.0,1216.0,1216,1728,1,1.0,371.0,156000,True,False,False,False,True
5,1935,2007,0.0,666.0,1308,3086,3,3.0,1200.0,301600,True,False,False,False,False
5,1940,1950,0.0,735.0,735,1034,1,1.0,240.0,109000,True,False,False,False,True
4,1956,1956,0.0,882.0,882,882,1,0.0,0.0,103200,True,False,False,False,True
4,1925,1993,0.0,1151.0,845,1281,2,2.0,580.0,128500,True,False,False,False,True
4,1927,2007,0.0,656.0,968,968,2,1.0,216.0,64500,True,False,False,False,True
5,1895,1999,0.0,736.0,751,1534,1,0.0,0.0,148000,True,False,False,False,False
5,1920,1950,0.0,691.0,691,691,1,1.0,216.0,86000,True,False,False,True,False
7,1963,1999,364.0,725.0,1035,1651,2,1.0,276.0,172000,True,False,False,False,True
5,1961,1961,53.0,920.0,888,888,1,1.0,240.0,120000,True,False,False,False,True
6,1968,1968,86.0,952.0,952,952,1,1.0,288.0,128500,True,False,False,False,True
5,1969,1969,192.0,1040.0,1040,2080,1,2.0,504.0,135000,True,True,False,False,False
5,1949,2006,0.0,672.0,672,924,1,2.0,576.0,122900,True,False,False,False,True
6,1948,1950,206.0,1082.0,1082,1082,1,1.0,240.0,119200,True,False,False,False,True
6,1949,1950,320.0,1040.0,1168,1846,2,1.0,315.0,143000,True,False,False,False,True
5,1950,1950,0.0,876.0,988,988,1,1.0,276.0,119000,True,False,False,False,True
5,1950,1950,0.0,864.0,1238,1238,1,1.0,357.0,102000,True,False,False,False,True
5,1950,2002,0.0,864.0,864,864,1,2.0,720.0,129000,True,False,False,False,False
5,1960,2002,45.0,1010.0,1134,1134,1,1.0,254.0,135000,True,False,False,False,True
5,1959,2003,0.0,1040.0,1040,1040,1,1.0,286.0,152000,True,False,False,False,False
5,1958,1958,0.0,1170.0,1170,1170,1,1.0,338.0,140000,True,False,False,False,True
5,1960,1960,0.0,1242.0,1242,1242,1,1.0,324.0,152000,True,False,False,False,True
5,1960,1960,0.0,1377.0,1377,1377,1,1.0,351.0,156500,True,False,False,False,True
5,1961,1961,0.0,1800.0,1800,1800,2,0.0,0.0,141000,True,False,False,False,True
5,1961,1961,0.0,0.0,925,925,1,1.0,300.0,99000,True,False,False,False,True
6,1964,1993,340.0,822.0,1020,1851,2,2.0,440.0,187000,True,False,False,False,False
5,1962,1962,288.0,864.0,876,1812,2,1.0,264.0,169500,True,False,False,False,True
5,1962,1962,0.0,864.0,864,864,1,1.0,294.0,125500,True,False,False,False,True
5,1962,1962,0.0,896.0,936,936,1,1.0,288.0,130000,True,False,False,False,True
5,1926,1980,0.0,850.0,960,960,1,2.0,576.0,103000,False,False,False,False,True
5,1910,2002,0.0,264.0,768,1432,2,2.0,360.0,132000,True,False,False,False,True
6,1927,1950,0.0,845.0,866,1296,1,2.0,576.0,127500,True,False,False,False,True
5,1922,1950,0.0,1022.0,1022,1022,1,1.0,184.0,89500,True,True,False,False,False
5,1980,1980,180.0,936.0,936,936,1,2.0,672.0,140000,True,False,False,False,True
5,1920,1990,0.0,967.0,967,967,1,1.0,180.0,99900,True,False,False,False,True
